hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae0146,2026-06-24 02:24:32.366182,UNK C/S,59-1482,2104,1425,43.187843,-75.329147,KC-135R Stratotanker,221,237,-348,False,mlat
ae123c,2026-06-24 02:24:32.366187,JEDI32,04-4131,4230,2025,39.912945,-74.72049,C-17A Globemaster,26,235,74,False,mlat
ae144b,2026-06-24 02:24:32.366193,RCH4535,05-5141,0505,800,39.982128,-74.627083,C-17A Globemaster,38,155,-676,False,mlat
ae0592,2026-06-24 02:24:32.366199,UNK C/S,58-0103,3002,4675,40.071907,-74.512489,KC-135R Stratotanker,74,208,2400,False,mlat
ae0443,2026-06-24 02:24:32.366206,UNK C/S,00-9001,4043,21700,40.491165,-72.875008,C-32 AIR FORCE TWO,46,442,1536,False,mlat
ae10bb,2026-06-24 02:24:32.366215,RCH573,01-0192,6210,31000,45.763649,-65.467819,C-17A Globemaster,54,529,0,False,mlat
ae07dc,2026-06-24 02:24:32.366227,RCH220,93-0602,2577,22050,50.138306,7.269562,C-17A Globemaster,327,390,1449,False,mlat
87cdf3,2026-06-24 02:24:32.366240,JF201,54-3615,3631,27000,35.334915,136.364227,KC-46A Pegasus,98,525,0,False,adsb_icao
ae0139,2026-06-24 02:24:32.366266,UNK C/S,63-8003,5447,26500,24.4,56.0,KC-135R Stratotanker,94,380,-96,False,mode_s
ae058b,2026-06-24 02:24:32.366274,UNK C/S,57-1514,0151,18500,25.3,55.0,KC-135R Stratotanker,298,378,-64,False,mode_s
ae07bb,2026-06-24 02:24:32.366280,UNK C/S,62-3561,1715,24500,22.6,55.3,KC-135R Stratotanker,59,426,0,False,mode_s
ae11d6,2026-06-24 02:24:32.366285,UNK C/S,75-0556,3635,30975,25.1,55.3,E-3G AWACS,,,,False,mode_s
ae1236,2026-06-24 02:24:32.366293,RCH5070,03-3125,1345,32975,47.5,-54.0,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:24:32.366300,UNK C/S,62-3506,0144,16525,25.8,55.1,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:24:32.366306,UNK C/S,59-1488,3440,24525,24.8,55.8,KC-135R Stratotanker,14,378,0,False,mode_s
ae5fa8,2026-06-24 02:24:32.366315,FLYER02,21-46061,3276,15000,25.4,58.3,KC-46A Pegasus,,,,False,mode_s
ae07a7,2026-06-24 02:24:32.366322,UNK C/S,59-1498,3452,21000,25.4,55.0,KC-135R Stratotanker,115,418,64,False,mode_s
ae042b,2026-06-24 02:25:32.713776,HOKU61,63-8030,4261,25025,21.885742,-158.455536,KC-135R Stratotanker,130,473,0,False,mlat
ae080e,2026-06-24 02:25:32.713796,SITKA32,99-0168,2304,34000,65.144737,-157.755661,C-17A Globemaster,314,449,64,False,adsb_icao
ae0260,2026-06-24 02:25:32.713806,UNK C/S,61-0295,4547,Unavailable,64.204094,-146.417236,KC-135R Stratotanker,,,,False,mlat
adfeb3,2026-06-24 02:25:32.713827,GORDO23,73-1676,3617,24000,40.285423,-102.131844,E-4B Nightwatch,259,439,,False,adsb_icao
ae0570,2026-06-24 02:25:32.713833,CHILI86,86-0019,4517,7650,31.268738,-98.144905,C-5M Galaxy,6,282,-1856,False,adsb_icao
ae065e,2026-06-24 02:25:32.713848,UNK C/S,60-0332,2353,31025,36.161766,-96.980682,KC-135R Stratotanker,67,498,0,False,mlat
ae04e8,2026-06-24 02:25:32.713854,UNK C/S,60-0356,1121,35000,39.602768,-93.763283,KC-135R Stratotanker,60,539,0,False,mlat
ae037f,2026-06-24 02:25:32.713887,WARHK02,64-14829,1617,32400,40.861084,-92.638123,WC-135R,93,452,-1024,False,adsb_icao
ae07fa,2026-06-24 02:25:32.713912,RHINO44,97-0048,6737,1600,40.680588,-86.152954,C-17A Globemaster,265,176,,False,adsb_icao
ae2fa2,2026-06-24 02:25:32.713928,MOOSE21,08-8190,5512,1975,33.537872,-80.776375,C-17A Globemaster,72,221,256,False,adsb_icao
ae20c7,2026-06-24 02:25:32.713935,FAMUS13,07-7186,1444,8050,38.937332,-77.47744,C-17A Globemaster,109,287,-576,False,adsb_icao
ae4d67,2026-06-24 02:25:32.713941,RCH4611,10-0214,6242,3500,38.82687,-76.77887,C-17A Globemaster,182,285,-1528,False,mlat
ae538b,2026-06-24 02:25:32.713947,GRYHK74,168597,5353,14125,36.284023,-75.65554,E-2 Hawkeye,343,326,-1856,False,adsb_icao
ae0818,2026-06-24 02:25:32.713951,RCH4189,00-0182,4235,3025,40.220901,-75.547295,C-17A Globemaster,277,247,-128,False,adsb_icao
ae0146,2026-06-24 02:25:32.713955,UNK C/S,59-1482,2104,850,43.19923,-75.356529,KC-135R Stratotanker,281,243,-680,False,mlat
ae123c,2026-06-24 02:25:32.713960,JEDI32,04-4131,4230,1675,39.949196,-74.672134,C-17A Globemaster,50,146,-861,False,mlat
ae144b,2026-06-24 02:25:32.713963,RCH4535,05-5141,0505,275,39.997089,-74.606644,C-17A Globemaster,56,105,-577,False,mlat
ae0592,2026-06-24 02:25:32.713967,UNK C/S,58-0103,3002,6850,40.03904,-74.45723,KC-135R Stratotanker,175,224,2368,False,mlat
ae0443,2026-06-24 02:25:32.713972,UNK C/S,00-9001,4043,23175,40.581203,-72.750931,C-32 AIR FORCE TWO,46,454,1600,False,mlat
ae10bb,2026-06-24 02:25:32.713979,RCH573,01-0192,6210,31000,45.85384,-65.284401,C-17A Globemaster,55,537,0,False,mlat
ae4f16,2026-06-24 02:25:32.713985,MCFAMC,10-0222,Unavailable,30044,56.083832,-27.085247,C-17A Globemaster,277,,,False,adsc
ae07dc,2026-06-24 02:25:32.713992,RCH220,93-0602,2577,23725,50.228878,7.17594,C-17A Globemaster,325,373,-192,False,mlat
ae07a7,2026-06-24 02:25:32.713998,UNK C/S,59-1498,3452,21000,25.296848,53.720356,KC-135R Stratotanker,115,418,32,False,mlat
87cdf3,2026-06-24 02:25:32.714004,JF201,54-3615,3631,27000,35.313034,136.539627,KC-46A Pegasus,98,522,0,False,adsb_icao
ae0139,2026-06-24 02:25:32.714019,UNK C/S,63-8003,5447,26500,24.3,56.3,KC-135R Stratotanker,95,382,-64,False,mode_s
ae058b,2026-06-24 02:25:32.714025,UNK C/S,57-1514,0151,18500,25.9,55.0,KC-135R Stratotanker,298,366,192,False,mode_s
ae0503,2026-06-24 02:25:32.714029,UNK C/S,60-0336,7546,35000,37.1,-114.8,KC-135R Stratotanker,,,,False,mode_s
ae07bb,2026-06-24 02:25:32.714034,UNK C/S,62-3561,1715,24500,25.4,55.2,KC-135R Stratotanker,59,426,0,False,mode_s
ae11d6,2026-06-24 02:25:32.714038,UNK C/S,75-0556,3635,30975,24.2,54.8,E-3G AWACS,,,,False,mode_s
ae1236,2026-06-24 02:25:32.714043,RCH5070,03-3125,1345,32975,47.3,-52.2,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:25:32.714048,UNK C/S,62-3506,0144,16525,25.1,55.0,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:25:32.714053,UNK C/S,59-1488,3440,24500,25.0,55.5,KC-135R Stratotanker,79,374,-32,False,mode_s
ae5fa8,2026-06-24 02:25:32.714059,FLYER02,21-46061,3276,15000,25.6,57.5,KC-46A Pegasus,,,,False,mode_s
ae042b,2026-06-24 02:26:33.187385,HOKU61,63-8030,4261,25000,21.878519,-158.334671,KC-135R Stratotanker,94,559,0,False,mlat
ae080e,2026-06-24 02:26:33.187405,SITKA32,99-0168,2304,34000,65.232117,-157.971848,C-17A Globemaster,313,458,0,False,adsb_icao
ae0260,2026-06-24 02:26:33.187413,UNK C/S,61-0295,4547,Unavailable,64.256607,-146.217667,KC-135R Stratotanker,,,,False,mlat
adfeb3,2026-06-24 02:26:33.187431,GORDO23,73-1676,3617,24000,40.262379,-102.288773,E-4B Nightwatch,259,437,128,False,adsb_icao
ae0570,2026-06-24 02:26:33.187437,CHILI86,86-0019,4517,6050,31.349075,-98.13398,C-5M Galaxy,6,281,128,False,adsb_icao
ae065e,2026-06-24 02:26:33.187452,UNK C/S,60-0332,2353,31175,36.21862,-96.830292,KC-135R Stratotanker,64,509,75,False,mlat
ae04e8,2026-06-24 02:26:33.187457,UNK C/S,60-0356,1121,35000,39.676746,-93.601204,KC-135R Stratotanker,59,517,0,False,mlat
ae037f,2026-06-24 02:26:33.187463,WARHK02,64-14829,1617,31125,40.85429,-92.471115,WC-135R,92,464,-2112,False,adsb_icao
ae07fa,2026-06-24 02:26:33.187480,RHINO44,97-0048,6737,1600,40.653992,-86.206299,C-17A Globemaster,221,171,,False,adsb_icao
ae2fa2,2026-06-24 02:26:33.187492,MOOSE21,08-8190,5512,2000,33.580994,-80.779945,C-17A Globemaster,287,196,-128,False,adsb_icao
ae20c7,2026-06-24 02:26:33.187499,FAMUS13,07-7186,1444,7275,38.895721,-77.387634,C-17A Globemaster,122,291,-1088,False,adsb_icao
ae4d67,2026-06-24 02:26:33.187503,RCH4611,10-0214,6242,2275,38.747021,-76.781555,C-17A Globemaster,188,277,-1243,False,mlat
ae538b,2026-06-24 02:26:33.187510,GRYHK74,168597,5353,12200,36.372055,-75.687561,E-2 Hawkeye,343,319,-1792,False,adsb_icao
ae0818,2026-06-24 02:26:33.187514,RCH4189,00-0182,4235,2950,40.228489,-75.633003,C-17A Globemaster,288,234,-448,False,adsb_icao
ae0146,2026-06-24 02:26:33.187519,UNK C/S,59-1482,2104,1275,43.244453,-75.414169,KC-135R Stratotanker,2,296,814,False,mlat
ae123c,2026-06-24 02:26:33.187523,JEDI32,04-4131,4230,1050,39.973923,-74.639824,C-17A Globemaster,42,120,-620,False,mlat
ae0592,2026-06-24 02:26:33.187527,UNK C/S,58-0103,3002,8050,39.969849,-74.471878,KC-135R Stratotanker,195,282,256,False,mlat
ae0443,2026-06-24 02:26:33.187532,UNK C/S,00-9001,4043,24500,40.680599,-72.649864,C-32 AIR FORCE TWO,12,446,1683,False,mlat
ae10bb,2026-06-24 02:26:33.187538,RCH573,01-0192,6210,31000,45.933174,-65.123009,C-17A Globemaster,54,525,0,False,mlat
ae4f16,2026-06-24 02:26:33.187543,MCFAMC,10-0222,Unavailable,30044,56.083832,-27.085247,C-17A Globemaster,277,,,False,adsc
ae07dc,2026-06-24 02:26:33.187549,RCH220,93-0602,2577,24900,50.318497,7.0824,C-17A Globemaster,327,386,1189,False,mlat
87cdf3,2026-06-24 02:26:33.187558,JF201,54-3615,3631,27000,35.29097,136.714264,KC-46A Pegasus,97,519,-32,False,adsb_icao
ae0139,2026-06-24 02:26:33.187572,UNK C/S,63-8003,5447,26500,24.6,56.2,KC-135R Stratotanker,94,384,0,False,mode_s
ae058b,2026-06-24 02:26:33.187577,UNK C/S,57-1514,0151,18500,25.0,55.0,KC-135R Stratotanker,299,374,0,False,mode_s
ae0503,2026-06-24 02:26:33.187582,UNK C/S,60-0336,7546,35000,36.7,-114.7,KC-135R Stratotanker,,,,False,mode_s
ae07bb,2026-06-24 02:26:33.187586,UNK C/S,62-3561,1715,24500,22.6,55.3,KC-135R Stratotanker,58,426,0,False,mode_s
ae11d6,2026-06-24 02:26:33.187591,UNK C/S,75-0556,3635,30975,24.3,55.3,E-3G AWACS,,,,False,mode_s
ae1236,2026-06-24 02:26:33.187597,RCH5070,03-3125,1345,32975,47.3,-52.2,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:26:33.187602,UNK C/S,62-3506,0144,16525,25.1,55.0,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:26:33.187607,UNK C/S,59-1488,3440,24525,24.7,55.4,KC-135R Stratotanker,98,382,0,False,mode_s
ae5fa8,2026-06-24 02:26:33.187613,FLYER02,21-46061,3276,15025,25.4,58.3,KC-46A Pegasus,,,,False,mode_s
ae07a7,2026-06-24 02:26:33.187617,UNK C/S,59-1498,3452,21000,24.0,55.0,KC-135R Stratotanker,115,416,0,False,mode_s
ae042b,2026-06-24 02:27:33.696048,HOKU61,63-8030,4261,25025,21.988207,-158.312103,KC-135R Stratotanker,349,593,-53,False,mlat
ae080e,2026-06-24 02:27:33.696068,SITKA32,99-0168,2304,34000,65.319679,-158.190826,C-17A Globemaster,313,453,0,False,adsb_icao
ae0260,2026-06-24 02:27:33.696077,UNK C/S,61-0295,4547,Unavailable,64.353195,-146.266739,KC-135R Stratotanker,,,,False,mlat
adfeb3,2026-06-24 02:27:33.696097,GORDO23,73-1676,3617,24000,40.239429,-102.444702,E-4B Nightwatch,259,437,0,False,adsb_icao
ae0570,2026-06-24 02:27:33.696103,CHILI86,86-0019,4517,5600,31.420992,-98.125214,C-5M Galaxy,5,243,-768,False,adsb_icao
ae065e,2026-06-24 02:27:33.696119,UNK C/S,60-0332,2353,34825,36.274982,-96.660835,KC-135R Stratotanker,67,482,2915,False,mlat
ae04e8,2026-06-24 02:27:33.696125,UNK C/S,60-0356,1121,35000,39.75304,-93.434555,KC-135R Stratotanker,60,524,0,False,mlat
ae037f,2026-06-24 02:27:33.696131,WARHK02,64-14829,1617,29400,40.847076,-92.29541,WC-135R,93,478,-1088,False,adsb_icao
ae07fa,2026-06-24 02:27:33.696147,RHINO44,97-0048,6737,1625,40.613434,-86.227478,C-17A Globemaster,139,181,,False,adsb_icao
ae2fa2,2026-06-24 02:27:33.696159,MOOSE21,08-8190,5512,2000,33.59605,-80.843925,C-17A Globemaster,285,198,128,False,adsb_icao
ae20c7,2026-06-24 02:27:33.696167,FAMUS13,07-7186,1444,6275,38.852005,-77.298073,C-17A Globemaster,121,291,-1088,False,adsb_icao
ae4d67,2026-06-24 02:27:33.696172,RCH4611,10-0214,6242,2250,38.704281,-76.838661,C-17A Globemaster,270,210,-36,False,mlat
ae538b,2026-06-24 02:27:33.696179,GRYHK74,168597,5353,10500,36.454872,-75.719292,E-2 Hawkeye,343,302,-1920,False,adsb_icao
ae0818,2026-06-24 02:27:33.696183,RCH4189,00-0182,4235,2975,40.250786,-75.703354,C-17A Globemaster,293,167,-800,False,adsb_icao
ae0146,2026-06-24 02:27:33.696187,UNK C/S,59-1482,2104,2000,43.258633,-75.474258,KC-135R Stratotanker,271,204,523,False,mlat
ae123c,2026-06-24 02:27:33.696191,JEDI32,04-4131,4230,375,39.994453,-74.604561,C-17A Globemaster,44,136,-664,False,mlat
ae0592,2026-06-24 02:27:33.696196,UNK C/S,58-0103,3002,8775,39.889496,-74.498848,KC-135R Stratotanker,193,302,2592,False,mlat
ae0443,2026-06-24 02:27:33.696200,UNK C/S,00-9001,4043,25050,40.791241,-72.688423,C-32 AIR FORCE TWO,329,426,224,False,mlat
ae10bb,2026-06-24 02:27:33.696206,RCH573,01-0192,6210,31000,46.018642,-64.947708,C-17A Globemaster,56,525,0,False,mlat
ae4f16,2026-06-24 02:27:33.696212,MCFAMC,10-0222,Unavailable,30044,56.083832,-27.085247,C-17A Globemaster,277,,,False,adsc
ae07dc,2026-06-24 02:27:33.696219,RCH220,93-0602,2577,26125,50.411205,6.979941,C-17A Globemaster,324,411,1179,False,mlat
ae07a7,2026-06-24 02:27:33.696225,UNK C/S,59-1498,3452,21025,25.169531,54.011929,KC-135R Stratotanker,115,416,64,False,mlat
ae11d6,2026-06-24 02:27:33.696230,UNK C/S,75-0556,3635,30975,24.891333,55.333656,E-3G AWACS,,,39,False,mlat
87cdf3,2026-06-24 02:27:33.696237,JF201,54-3615,3631,27000,35.311874,136.887375,KC-46A Pegasus,68,509,32,False,adsb_icao
ae0139,2026-06-24 02:27:33.696251,UNK C/S,63-8003,5447,26500,24.1,55.3,KC-135R Stratotanker,88,384,-32,False,mode_s
ae0362,2026-06-24 02:27:33.696255,UNK C/S,59-1453,1311,2050,24.0,54.5,KC-135R Stratotanker,131,206,2592,False,mode_s
ae058b,2026-06-24 02:27:33.696261,UNK C/S,57-1514,0151,18500,24.9,55.0,KC-135R Stratotanker,284,366,64,False,mode_s
ae0503,2026-06-24 02:27:33.696266,UNK C/S,60-0336,7546,35000,36.8,-114.9,KC-135R Stratotanker,,,,False,mode_s
ae07bb,2026-06-24 02:27:33.696270,UNK C/S,62-3561,1715,24500,25.4,55.2,KC-135R Stratotanker,58,428,0,False,mode_s
ae1236,2026-06-24 02:27:33.696275,RCH5070,03-3125,1345,32975,47.3,-52.2,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:27:33.696281,UNK C/S,62-3506,0144,16500,23.8,55.1,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:27:33.696286,UNK C/S,59-1488,3440,24525,24.3,55.4,KC-135R Stratotanker,150,402,0,False,mode_s
ae0500,2026-06-24 02:27:33.696292,UNK C/S,59-1495,5340,20000,30.8,37.6,KC-135R Stratotanker,262,384,0,False,mode_s
ae5fa8,2026-06-24 02:27:33.696296,FLYER02,21-46061,3276,15000,25.4,58.3,KC-46A Pegasus,,,,False,mode_s
ae042b,2026-06-24 02:28:34.118674,HOKU61,63-8030,4261,25000,22.063341,-158.419571,KC-135R Stratotanker,297,968,12,False,mlat
ae080e,2026-06-24 02:28:34.118693,SITKA32,99-0168,2304,34000,65.405991,-158.408997,C-17A Globemaster,313,449,-64,False,adsb_icao
ae0260,2026-06-24 02:28:34.118703,UNK C/S,61-0295,4547,Unavailable,64.37941,-146.488876,KC-135R Stratotanker,272,677,,False,mlat
adfeb3,2026-06-24 02:28:34.118724,GORDO23,73-1676,3617,24000,40.215965,-102.602753,E-4B Nightwatch,258,438,0,False,adsb_icao
ae0570,2026-06-24 02:28:34.118731,CHILI86,86-0019,4517,4500,31.488373,-98.117279,C-5M Galaxy,5,238,-768,False,adsb_icao
ae065e,2026-06-24 02:28:34.118749,UNK C/S,60-0332,2353,35025,36.32954,-96.501251,KC-135R Stratotanker,66,525,-6,False,mlat
ae04e8,2026-06-24 02:28:34.118756,UNK C/S,60-0356,1121,35000,39.827621,-93.269653,KC-135R Stratotanker,60,526,0,False,mlat
ae037f,2026-06-24 02:28:34.118762,WARHK02,64-14829,1617,28325,40.839115,-92.120422,WC-135R,93,470,-768,False,adsb_icao
ae07fa,2026-06-24 02:28:34.118783,RHINO44,97-0048,6737,1150,40.623856,-86.183372,C-17A Globemaster,44,120,,False,adsb_icao
ae2fa2,2026-06-24 02:28:34.118797,MOOSE21,08-8190,5512,1725,33.603882,-80.898277,C-17A Globemaster,269,154,-1024,False,adsb_icao
ae20c7,2026-06-24 02:28:34.118805,FAMUS13,07-7186,1444,5250,38.809669,-77.211792,C-17A Globemaster,122,279,-1152,False,adsb_icao
ae4d67,2026-06-24 02:28:34.118810,RCH4611,10-0214,6242,1325,38.735489,-76.870872,C-17A Globemaster,14,195,-1060,False,mlat
ae0818,2026-06-24 02:28:34.118817,RCH4189,00-0182,4235,2525,40.273407,-75.752808,C-17A Globemaster,306,155,-128,False,adsb_icao
ae538b,2026-06-24 02:28:34.118822,GRYHK74,168597,5353,8800,36.535355,-75.750504,E-2 Hawkeye,342,295,-1152,False,adsb_icao
ae0146,2026-06-24 02:28:34.118826,UNK C/S,59-1482,2104,2125,43.204536,-75.490662,KC-135R Stratotanker,169,255,141,False,mlat
ae0592,2026-06-24 02:28:34.118830,UNK C/S,58-0103,3002,11875,39.803223,-74.525986,KC-135R Stratotanker,193,330,2560,False,mlat
ae0443,2026-06-24 02:28:34.118835,UNK C/S,00-9001,4043,25025,40.892731,-72.768997,C-32 AIR FORCE TWO,328,402,-64,False,mlat
ae10bb,2026-06-24 02:28:34.118842,RCH573,01-0192,6210,31000,46.093037,-64.792709,C-17A Globemaster,55,528,37,False,mlat
ae4f16,2026-06-24 02:28:34.118847,MCFAMC,10-0222,Unavailable,30044,56.083832,-27.085247,C-17A Globemaster,277,,,False,adsc
ae07dc,2026-06-24 02:28:34.118853,RCH220,93-0602,2577,27325,50.503536,6.884739,C-17A Globemaster,327,422,1353,False,mlat
ae07a7,2026-06-24 02:28:34.118886,UNK C/S,59-1498,3452,21000,25.160095,54.03643,KC-135R Stratotanker,111,414,-64,False,mlat
ae11d6,2026-06-24 02:28:34.118892,UNK C/S,75-0556,3635,30975,24.879974,55.377567,E-3G AWACS,,,,False,mlat
87cdf3,2026-06-24 02:28:34.118903,JF201,54-3615,3631,27000,35.363251,137.051346,KC-46A Pegasus,69,509,0,False,adsb_icao
ae0139,2026-06-24 02:28:34.118921,UNK C/S,63-8003,5447,26500,24.0,55.6,KC-135R Stratotanker,15,382,0,False,mode_s
ae0362,2026-06-24 02:28:34.118925,UNK C/S,59-1453,1311,3650,23.6,54.5,KC-135R Stratotanker,155,274,1792,False,mode_s
ae058b,2026-06-24 02:28:34.118931,UNK C/S,57-1514,0151,18500,26.0,54.9,KC-135R Stratotanker,234,366,0,False,mode_s
ae0503,2026-06-24 02:28:34.118935,UNK C/S,60-0336,7546,35000,36.8,-114.6,KC-135R Stratotanker,,,,False,mode_s
ae07bb,2026-06-24 02:28:34.118940,UNK C/S,62-3561,1715,24500,22.6,55.3,KC-135R Stratotanker,58,428,32,False,mode_s
ae123c,2026-06-24 02:28:34.118945,JEDI32,04-4131,4230,550,40.2,-75.3,C-17A Globemaster,,,,False,mode_s
ae1236,2026-06-24 02:28:34.118950,RCH5070,03-3125,1345,32975,47.3,-52.2,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:28:34.118956,UNK C/S,62-3506,0144,16500,24.9,55.1,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:28:34.118960,UNK C/S,59-1488,3440,24500,24.8,55.7,KC-135R Stratotanker,225,418,0,False,mode_s
ae0500,2026-06-24 02:28:34.118965,UNK C/S,59-1495,5340,20000,31.6,32.7,KC-135R Stratotanker,262,384,32,False,mode_s
ae5fa8,2026-06-24 02:28:34.118969,FLYER02,21-46061,3276,15000,25.4,58.3,KC-46A Pegasus,,,,False,mode_s
ae080e,2026-06-24 02:29:34.643466,SITKA32,99-0168,2304,34000,65.492065,-158.628967,C-17A Globemaster,313,450,64,False,adsb_icao
ae0260,2026-06-24 02:29:34.643488,UNK C/S,61-0295,4547,Unavailable,64.293816,-146.632431,KC-135R Stratotanker,210,439,,False,mlat
adfeb3,2026-06-24 02:29:34.643508,GORDO23,73-1676,3617,24000,40.192318,-102.76062,E-4B Nightwatch,258,439,64,False,adsb_icao
ae0570,2026-06-24 02:29:34.643515,CHILI86,86-0019,4517,3325,31.55278,-98.103546,C-5M Galaxy,42,238,-1088,False,adsb_icao
ae065e,2026-06-24 02:29:34.643530,UNK C/S,60-0332,2353,35025,36.387547,-96.335732,KC-135R Stratotanker,68,525,1,False,mlat
ae04e8,2026-06-24 02:29:34.643536,UNK C/S,60-0356,1121,35000,39.89727,-93.116592,KC-135R Stratotanker,60,537,0,False,mlat
ae037f,2026-06-24 02:29:34.643542,WARHK02,64-14829,1617,27125,40.830269,-91.948135,WC-135R,93,468,-640,False,adsb_icao
ae07fa,2026-06-24 02:29:34.643559,RHINO44,97-0048,6737,775,40.633724,-86.170639,C-17A Globemaster,44,126,,False,adsb_icao
ae2fa2,2026-06-24 02:29:34.643570,MOOSE21,08-8190,5512,1225,33.603836,-80.948334,C-17A Globemaster,270,156,-128,False,adsb_icao
ae20c7,2026-06-24 02:29:34.643577,FAMUS13,07-7186,1444,4250,38.760742,-77.132446,C-17A Globemaster,161,299,-960,False,adsb_icao
ae4d67,2026-06-24 02:29:34.643581,RCH4611,10-0214,6242,625,38.777245,-76.876106,C-17A Globemaster,348,114,-632,False,mlat
ae0818,2026-06-24 02:29:34.643588,RCH4189,00-0182,4235,2050,40.295479,-75.803352,C-17A Globemaster,297,160,-480,False,adsb_icao
ae538b,2026-06-24 02:29:34.643592,GRYHK74,168597,5353,7550,36.612682,-75.778725,E-2 Hawkeye,342,282,-1600,False,adsb_icao
ae0146,2026-06-24 02:29:34.643596,UNK C/S,59-1482,2104,1975,43.153725,-75.457314,KC-135R Stratotanker,125,230,-136,False,mlat
ae123c,2026-06-24 02:29:34.643599,JEDI32,04-4131,4230,2050,40.063595,-74.555168,C-17A Globemaster,333,178,898,False,mlat
ae0592,2026-06-24 02:29:34.643603,UNK C/S,58-0103,3002,15450,39.71542,-74.554085,KC-135R Stratotanker,193,330,4224,False,mlat
ae0443,2026-06-24 02:29:34.643607,UNK C/S,00-9001,4043,25000,40.975914,-72.865639,C-32 AIR FORCE TWO,313,382,-256,False,mlat
ae10bb,2026-06-24 02:29:34.643613,RCH573,01-0192,6210,31000,46.196182,-64.584274,C-17A Globemaster,59,526,0,False,mlat
ae4f16,2026-06-24 02:29:34.643619,MCFAMC,10-0222,Unavailable,30044,56.083832,-27.085247,C-17A Globemaster,277,,,False,adsc
ae07dc,2026-06-24 02:29:34.643625,RCH220,93-0602,2577,28400,50.599342,6.780344,C-17A Globemaster,326,421,1203,False,mlat
ae0500,2026-06-24 02:29:34.643632,UNK C/S,59-1495,5340,20000,31.122438,36.05254,KC-135R Stratotanker,262,386,0,False,mlat
ae07a7,2026-06-24 02:29:34.643636,UNK C/S,59-1498,3452,21025,25.125717,54.117798,KC-135R Stratotanker,90,410,0,False,mode_s
ae11d6,2026-06-24 02:29:34.643640,UNK C/S,75-0556,3635,30975,24.817244,55.513397,E-3G AWACS,,,,False,mlat
87cdf3,2026-06-24 02:29:34.643647,JF201,54-3615,3631,27000,35.413731,137.213165,KC-46A Pegasus,69,510,-128,False,adsb_icao
ae0139,2026-06-24 02:29:34.643661,UNK C/S,63-8003,5447,26500,24.3,55.3,KC-135R Stratotanker,309,400,0,False,mode_s
ae0362,2026-06-24 02:29:34.643665,UNK C/S,59-1453,1311,6550,23.5,54.5,KC-135R Stratotanker,223,274,2816,False,mode_s
ae042b,2026-06-24 02:29:34.643670,HOKU61,63-8030,4261,25025,21.3,-158.7,KC-135R Stratotanker,,,,False,mode_s
ae058b,2026-06-24 02:29:34.643675,UNK C/S,57-1514,0151,18500,26.4,54.9,KC-135R Stratotanker,181,364,-64,False,mode_s
ae0503,2026-06-24 02:29:34.643679,UNK C/S,60-0336,7546,35000,37.4,-115.6,KC-135R Stratotanker,,,,False,mode_s
ae07bb,2026-06-24 02:29:34.643683,UNK C/S,62-3561,1715,24500,23.4,54.4,KC-135R Stratotanker,58,430,0,False,mode_s
ae1236,2026-06-24 02:29:34.643689,RCH5070,03-3125,1345,32950,47.5,-54.0,C-17A Globemaster,,,,False,mode_s
ae024d,2026-06-24 02:29:34.643695,UNK C/S,62-3506,0144,16525,25.8,54.9,KC-135R Stratotanker,,,,False,mode_s
ae013a,2026-06-24 02:29:34.643700,UNK C/S,59-1488,3440,24500,24.6,55.8,KC-135R Stratotanker,283,408,0,False,mode_s
ae5fa8,2026-06-24 02:29:34.643706,FLYER02,21-46061,3276,15000,25.4,58.3,KC-46A Pegasus,,,,False,mode_s
ae080e,2026-06-24 02:30:35.056228,SITKA32,99-0168,2304,34000,65.577393,-158.848907,C-17A Globemaster,312,449,0,False,adsb_icao
ae042b,2026-06-24 02:30:35.056249,HOKU61,63-8030,4261,25025,22.268391,-158.765747,KC-135R Stratotanker,,,70,False,mlat
ae0260,2026-06-24 02:30:35.056258,UNK C/S,61-0295,4547,Unavailable,64.299095,-146.849945,KC-135R Stratotanker,283,463,,False,mlat
adfeb3,2026-06-24 02:30:35.056278,GORDO23,73-1676,3617,24000,40.168716,-102.916801,E-4B Nightwatch,258,440,0,False,adsb_icao
ae0570,2026-06-24 02:30:35.056287,CHILI86,86-0019,4517,2900,31.532639,-98.052605,C-5M Galaxy,176,222,128,False,adsb_icao
ae065e,2026-06-24 02:30:35.056304,UNK C/S,60-0332,2353,35025,36.446373,-96.168961,KC-135R Stratotanker,67,533,0,False,mlat
