hex,datetime,callsign,tail number,squawk,altitude,latitude,longitude,type,heading,ground speed,vertical rate,emergency,source
ae038c,2026-07-30 01:33:11.415722,UNK C/S,62-3573,7122,23000,32.202164,-83.805511,KC-135R Stratotanker,159,361,71,False,mlat
ae01d3,2026-07-30 01:33:11.415730,COBRA29,62-4129,7001,20250,40.204144,-82.396584,RC-135 Rivet Joint,250,441,-2176,False,adsb_icao
adfeb5,2026-07-30 01:33:11.415738,GORDO33,74-0787,3652,25000,39.146477,-81.405884,E-4B Nightwatch,93,517,-64,False,adsb_icao
ae07ab,2026-07-30 01:33:11.415757,RCH433,60-0331,0713,38000,47.816849,-69.385391,KC-135R Stratotanker,245,416,-64,False,adsb_icao
ae04c4,2026-07-30 01:33:11.415770,UNK C/S,59-1475,0254,19000,50.903595,-0.828057,KC-135R Stratotanker,40,464,0,False,adsb_icao
ae10bb,2026-07-30 01:33:11.415777,MOOSE66,01-0192,1140,3575,50.092224,6.852258,C-17A Globemaster,246,141,-1248,False,mlat
ae10bf,2026-07-30 01:33:11.415782,RCH313,01-0196,0641,9575,49.33992,7.701486,C-17A Globemaster,61,321,-1216,False,adsb_icao
ae145b,2026-07-30 01:33:11.415795,RCH679,06-6157,0431,35000,35.416504,133.034012,C-17A Globemaster,64,435,0,False,mlat
ae04e4,2026-07-30 01:33:11.415804,UNK C/S,59-1469,7716,28000,25.7,50.7,KC-135R Stratotanker,,,,False,mode_s
ae035c,2026-07-30 01:33:11.415809,UNK C/S,58-0062,0436,2450,47.5,-117.3,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:33:11.415813,RCH441,10-0217,3265,34000,32.1,32.3,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:33:11.415819,UNK C/S,79-0001,5405,23975,28.2,48.1,E-3G AWACS,,,,False,mode_s
ae4f16,2026-07-30 01:33:11.415825,RCH748,10-0222,7423,35000,35.6,28.9,C-17A Globemaster,,,,False,mode_s
ae07ce,2026-07-30 01:33:11.415829,RCH466,89-1190,3302,35000,31.7,32.6,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:33:11.415834,UNK C/S,58-0071,6637,2700,32.3,-83.8,KC-135R Stratotanker,,,,False,mode_s
ae0384,2026-07-30 01:33:11.415840,UNK C/S,59-1458,Unavailable,Unavailable,20.5,-159.4,KC-135R Stratotanker,,,,False,mode_s
afea51,2026-07-30 01:34:11.829641,UNK C/S,,1457,24000,35.66021,-104.998672,E-6B TACAMO,,,0,False,mlat
ae01cb,2026-07-30 01:34:11.829665,TOPCT35,62-4135,4553,30000,43.325283,-99.989059,RC-135 Rivet Joint,148,394,0,False,adsb_icao
ae07ea,2026-07-30 01:34:11.829703,RCH797,95-0107,2246,34000,9.806717,-86.805214,C-17A Globemaster,315,457,,False,adsb_icao
ae038c,2026-07-30 01:34:11.829715,UNK C/S,62-3573,7122,23000,32.130054,-83.857773,KC-135R Stratotanker,245,404,37,False,mlat
ae01d3,2026-07-30 01:34:11.829722,COBRA29,62-4129,7001,20000,40.162354,-82.549438,RC-135 Rivet Joint,250,443,0,False,adsb_icao
adfeb5,2026-07-30 01:34:11.829730,GORDO33,74-0787,3652,25000,39.136871,-81.225151,E-4B Nightwatch,93,484,64,False,adsb_icao
ae07ab,2026-07-30 01:34:11.829749,RCH433,60-0331,0713,38000,47.768368,-69.543175,KC-135R Stratotanker,245,417,-64,False,adsb_icao
ae04c4,2026-07-30 01:34:11.829761,UNK C/S,59-1475,0254,19000,51.039055,-0.646362,KC-135R Stratotanker,35,466,32,False,mlat
ae10bb,2026-07-30 01:34:11.829768,MOOSE66,01-0192,1140,3050,50.06369,6.857929,C-17A Globemaster,209,123,-501,False,mlat
ae10bf,2026-07-30 01:34:11.829774,RCH313,01-0196,0641,8175,49.382336,7.820531,C-17A Globemaster,61,315,-1408,False,adsb_icao
ae145b,2026-07-30 01:34:11.829785,RCH679,06-6157,0431,35000,35.488808,133.158569,C-17A Globemaster,47,465,0,False,mlat
ae04e4,2026-07-30 01:34:11.829795,UNK C/S,59-1469,7716,28000,26.0,51.5,KC-135R Stratotanker,,,,False,mode_s
ae035c,2026-07-30 01:34:11.829800,UNK C/S,58-0062,0436,2425,47.5,-117.3,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:34:11.829805,RCH441,10-0217,3265,34000,31.0,34.9,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:34:11.829811,UNK C/S,79-0001,5405,23950,28.6,48.0,E-3G AWACS,,,,False,mode_s
ae4f16,2026-07-30 01:34:11.829818,RCH748,10-0222,7423,35000,35.6,28.8,C-17A Globemaster,,,,False,mode_s
ae07ce,2026-07-30 01:34:11.829823,RCH466,89-1190,3302,35000,33.2,31.9,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:34:11.829827,UNK C/S,58-0071,6637,1825,32.1,-83.9,KC-135R Stratotanker,,,,False,mode_s
ae0384,2026-07-30 01:34:11.829832,UNK C/S,59-1458,3731,Unavailable,20.4,-159.2,KC-135R Stratotanker,,,,False,mode_s
ae080e,2026-07-30 01:34:11.829837,RCH5056,99-0168,2637,32175,42.5,-101.4,C-17A Globemaster,,,,False,mode_s
afea51,2026-07-30 01:35:12.143429,UNK C/S,,1457,24000,35.651192,-105.13578,E-6B TACAMO,261,400,-36,False,mlat
ae01cb,2026-07-30 01:35:12.143454,TOPCT35,62-4135,4553,30000,43.231247,-99.911201,RC-135 Rivet Joint,148,395,-192,False,adsb_icao
ae038c,2026-07-30 01:35:12.143497,UNK C/S,62-3573,7122,22975,32.137665,-83.956421,KC-135R Stratotanker,305,363,-18,False,mlat
ae01d3,2026-07-30 01:35:12.143505,COBRA29,62-4129,7001,20000,40.155823,-82.703766,RC-135 Rivet Joint,274,426,0,False,adsb_icao
adfeb5,2026-07-30 01:35:12.143513,GORDO33,74-0787,3652,25000,39.128227,-81.057922,E-4B Nightwatch,93,453,0,False,adsb_icao
ae07ab,2026-07-30 01:35:12.143528,RCH433,60-0331,0713,38000,47.731934,-69.707291,KC-135R Stratotanker,252,421,0,False,adsb_icao
ae04c4,2026-07-30 01:35:12.143540,UNK C/S,59-1475,0254,19000,51.154243,-0.547575,KC-135R Stratotanker,26,464,-32,False,mlat
ae10bb,2026-07-30 01:35:12.143547,MOOSE66,01-0192,1140,2475,50.038212,6.797886,C-17A Globemaster,215,110,-593,False,mlat
ae10bf,2026-07-30 01:35:12.143552,RCH313,01-0196,0641,6350,49.419949,7.927286,C-17A Globemaster,61,263,-2880,False,adsb_icao
ae145b,2026-07-30 01:35:12.143563,RCH679,06-6157,0431,35000,35.561218,133.283997,C-17A Globemaster,56,458,0,False,mlat
ae04e4,2026-07-30 01:35:12.143574,UNK C/S,59-1469,7716,28000,25.9,50.1,KC-135R Stratotanker,,,,False,mode_s
ae035c,2026-07-30 01:35:12.143579,UNK C/S,58-0062,0436,2425,47.5,-117.3,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:35:12.143584,RCH441,10-0217,3265,34000,32.0,32.2,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:35:12.143590,UNK C/S,79-0001,5405,23950,28.7,48.0,E-3G AWACS,,,,False,mode_s
ae4f16,2026-07-30 01:35:12.143596,RCH748,10-0222,7423,35000,35.5,29.1,C-17A Globemaster,,,,False,mode_s
ae07ce,2026-07-30 01:35:12.143601,RCH466,89-1190,3302,35000,31.7,32.6,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:35:12.143605,UNK C/S,58-0071,6637,925,32.4,-83.5,KC-135R Stratotanker,,,,False,mode_s
ae07ea,2026-07-30 01:35:12.143610,RCH797,95-0107,2246,34000,10.2,-84.6,C-17A Globemaster,,,,False,mode_s
ae0384,2026-07-30 01:35:12.143615,UNK C/S,59-1458,3731,Unavailable,20.4,-159.4,KC-135R Stratotanker,,,,False,mode_s
ae080e,2026-07-30 01:35:12.143620,RCH5056,99-0168,2637,32550,42.2,-102.7,C-17A Globemaster,,,,False,mode_s
afea51,2026-07-30 01:36:12.523679,UNK C/S,,1457,24000,35.590935,-105.242317,E-6B TACAMO,218,398,0,False,mlat
ae01cb,2026-07-30 01:36:12.523703,TOPCT35,62-4135,4553,30000,43.13681,-99.833336,RC-135 Rivet Joint,148,395,-128,False,adsb_icao
ae038c,2026-07-30 01:36:12.523746,UNK C/S,62-3573,7122,22975,32.145863,-84.054764,KC-135R Stratotanker,270,279,0,False,mlat
ae01d3,2026-07-30 01:36:12.523754,COBRA29,62-4129,7001,18950,40.165829,-82.856392,RC-135 Rivet Joint,274,413,-1920,False,adsb_icao
adfeb5,2026-07-30 01:36:12.523762,GORDO33,74-0787,3652,25000,39.1203,-80.900932,E-4B Nightwatch,93,425,,False,adsb_icao
ae07ab,2026-07-30 01:36:12.523777,RCH433,60-0331,0713,38000,47.697098,-69.872978,KC-135R Stratotanker,252,422,0,False,adsb_icao
ae04c4,2026-07-30 01:36:12.523788,UNK C/S,59-1475,0254,19000,51.270649,-0.46768,KC-135R Stratotanker,19,460,0,False,mlat
ae10bf,2026-07-30 01:36:12.523795,RCH313,01-0196,0641,4025,49.469193,7.953668,C-17A Globemaster,293,219,-960,False,adsb_icao
ae145b,2026-07-30 01:36:12.523806,RCH679,06-6157,0431,35000,35.635868,133.411179,C-17A Globemaster,52,464,0,False,mlat
ae04e4,2026-07-30 01:36:12.523817,UNK C/S,59-1469,7716,28000,26.0,51.3,KC-135R Stratotanker,,,,False,mode_s
ae035c,2026-07-30 01:36:12.523823,UNK C/S,58-0062,0436,2425,47.5,-117.3,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:36:12.523827,RCH441,10-0217,3265,34000,33.3,31.8,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:36:12.523833,UNK C/S,79-0001,5405,24000,28.1,48.2,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:36:12.523839,RCH466,89-1190,3302,35000,31.7,32.6,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:36:12.523843,UNK C/S,58-0071,6637,450,32.2,-83.5,KC-135R Stratotanker,,,,False,mode_s
ae0384,2026-07-30 01:36:12.523849,UNK C/S,59-1458,3731,Unavailable,20.4,-159.4,KC-135R Stratotanker,,,,False,mode_s
ae080e,2026-07-30 01:36:12.523854,RCH5056,99-0168,2637,33125,42.2,-103.1,C-17A Globemaster,,,,False,mode_s
ae10bb,2026-07-30 01:36:12.523859,MOOSE66,01-0192,1140,1875,49.8,6.0,C-17A Globemaster,,,,False,mode_s
afea51,2026-07-30 01:37:12.833933,UNK C/S,,1457,24000,35.543678,-105.372154,E-6B TACAMO,250,392,0,False,mlat
ae080e,2026-07-30 01:37:12.833955,RCH5056,99-0168,2637,33475,42.702103,-102.419525,C-17A Globemaster,,,330,False,mlat
ae01cb,2026-07-30 01:37:12.833962,TOPCT35,62-4135,4553,29975,43.041965,-99.755013,RC-135 Rivet Joint,148,394,-128,False,adsb_icao
ae07ea,2026-07-30 01:37:12.833990,RCH797,95-0107,2246,34000,10.091949,-87.091698,C-17A Globemaster,315,451,,False,adsb_icao
ae038c,2026-07-30 01:37:12.833999,UNK C/S,62-3573,7122,22975,32.186504,-84.145462,KC-135R Stratotanker,291,185,-68,False,mlat
ae01d3,2026-07-30 01:37:12.834004,COBRA29,62-4129,7001,17050,40.173466,-83.006081,RC-135 Rivet Joint,273,405,-1792,False,adsb_icao
adfeb5,2026-07-30 01:37:12.834013,GORDO33,74-0787,3652,24950,39.112289,-80.753693,E-4B Nightwatch,93,388,0,False,adsb_icao
ae07ab,2026-07-30 01:37:12.834024,RCH433,60-0331,0713,38000,47.662033,-70.039696,KC-135R Stratotanker,252,423,0,False,adsb_icao
ae04c4,2026-07-30 01:37:12.834033,UNK C/S,59-1475,0254,17800,51.383221,-0.387394,KC-135R Stratotanker,25,440,-2560,False,mlat
ae10bf,2026-07-30 01:37:12.834039,RCH313,01-0196,0641,3750,49.45789,7.874228,C-17A Globemaster,261,174,-800,False,adsb_icao
ae145b,2026-07-30 01:37:12.834050,RCH679,06-6157,0431,35000,35.710606,133.541489,C-17A Globemaster,56,452,0,False,mlat
ae04e4,2026-07-30 01:37:12.834058,UNK C/S,59-1469,7716,28000,26.3,50.2,KC-135R Stratotanker,,,,False,mode_s
ae035c,2026-07-30 01:37:12.834063,UNK C/S,58-0062,0436,2425,47.5,-117.3,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:37:12.834068,RCH441,10-0217,3265,33975,31.7,32.6,C-17A Globemaster,,,,False,mode_s
ae049b,2026-07-30 01:37:12.834073,UNK C/S,61-0313,Unavailable,Unavailable,26.0,48.7,KC-135R Stratotanker,,,,False,mode_s
ae11e7,2026-07-30 01:37:12.834098,UNK C/S,79-0001,5405,24025,28.5,48.0,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:37:12.834105,RCH466,89-1190,3302,35000,31.7,32.6,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:37:12.834109,UNK C/S,58-0071,6637,1400,32.2,-83.6,KC-135R Stratotanker,,,,False,mode_s
ae10bb,2026-07-30 01:37:12.834117,MOOSE66,01-0192,1140,1375,49.8,5.5,C-17A Globemaster,,,,False,mode_s
afea51,2026-07-30 01:38:13.260888,UNK C/S,,1457,24000,35.504047,-105.489449,E-6B TACAMO,247,407,0,False,mlat
ae080e,2026-07-30 01:38:13.260913,RCH5056,99-0168,2637,33850,42.745602,-102.520081,C-17A Globemaster,,,486,False,mlat
ae01cb,2026-07-30 01:38:13.260924,TOPCT35,62-4135,4553,29975,42.947697,-99.67778,RC-135 Rivet Joint,148,395,0,False,adsb_icao
ae07ea,2026-07-30 01:38:13.260960,RCH797,95-0107,2246,34000,10.11319,-87.112785,C-17A Globemaster,315,451,,False,adsb_icao
ae038c,2026-07-30 01:38:13.260971,UNK C/S,62-3573,7122,23000,32.248959,-84.080345,KC-135R Stratotanker,64,476,0,False,mlat
ae01d3,2026-07-30 01:38:13.260978,COBRA29,62-4129,7001,15225,40.179749,-83.151245,RC-135 Rivet Joint,273,395,-1856,False,adsb_icao
adfeb5,2026-07-30 01:38:13.260989,GORDO33,74-0787,3652,25000,39.106068,-80.61853,E-4B Nightwatch,93,373,,False,adsb_icao
ae07ab,2026-07-30 01:38:13.261006,RCH433,60-0331,0713,38000,47.626694,-70.207306,KC-135R Stratotanker,252,423,0,False,adsb_icao
ae04c4,2026-07-30 01:38:13.261018,UNK C/S,59-1475,0254,15550,51.493427,-0.303318,KC-135R Stratotanker,25,428,-2176,False,mlat
ae10bf,2026-07-30 01:38:13.261026,RCH313,01-0196,0641,2900,49.452164,7.803618,C-17A Globemaster,262,162,-864,False,adsb_icao
ae145b,2026-07-30 01:38:13.261039,RCH679,06-6157,0431,35000,35.785908,133.671234,C-17A Globemaster,54,458,0,False,mlat
ae04e4,2026-07-30 01:38:13.261050,UNK C/S,59-1469,7716,28000,26.8,50.4,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:38:13.261055,RCH441,10-0217,3265,34000,32.0,32.2,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:38:13.261060,UNK C/S,79-0001,5405,24000,28.7,48.0,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:38:13.261067,RCH466,89-1190,3302,35000,31.7,32.4,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:38:13.261071,UNK C/S,58-0071,6637,1425,32.3,-83.5,KC-135R Stratotanker,,,,False,mode_s
afea51,2026-07-30 01:39:13.579334,UNK C/S,,1457,23600,35.46986,-105.625076,E-6B TACAMO,259,404,-589,False,mlat
ae080e,2026-07-30 01:39:13.579356,RCH5056,99-0168,2637,34000,42.820099,-102.705711,C-17A Globemaster,308,481,18,False,mlat
ae01cb,2026-07-30 01:39:13.579365,TOPCT35,62-4135,4553,29975,42.864075,-99.582123,RC-135 Rivet Joint,121,409,-64,False,adsb_icao
ae038c,2026-07-30 01:39:13.579406,UNK C/S,62-3573,7122,22975,32.254845,-83.965744,KC-135R Stratotanker,99,344,25,False,mlat
ae01d3,2026-07-30 01:39:13.579413,COBRA29,62-4129,7001,13825,40.186295,-83.290588,RC-135 Rivet Joint,273,367,-320,False,adsb_icao
adfeb5,2026-07-30 01:39:13.579423,GORDO33,74-0787,3652,25000,39.098759,-80.485718,E-4B Nightwatch,94,377,128,False,adsb_icao
ae07ab,2026-07-30 01:39:13.579437,RCH433,60-0331,0713,38000,47.591843,-70.371864,KC-135R Stratotanker,252,423,0,False,adsb_icao
ae04c4,2026-07-30 01:39:13.579448,UNK C/S,59-1475,0254,13975,51.597542,-0.223629,KC-135R Stratotanker,25,402,-1888,False,mlat
ae10bf,2026-07-30 01:39:13.579455,RCH313,01-0196,0641,2125,49.446854,7.74182,C-17A Globemaster,262,132,-576,False,adsb_icao
ae145b,2026-07-30 01:39:13.579467,RCH679,06-6157,0431,35000,35.851109,133.793594,C-17A Globemaster,56,440,0,False,mlat
ae04e4,2026-07-30 01:39:13.579478,UNK C/S,59-1469,7716,28000,26.4,50.7,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:39:13.579484,RCH441,10-0217,3265,34000,32.1,32.3,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:39:13.579490,UNK C/S,79-0001,5405,Unavailable,28.7,48.0,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:39:13.579498,RCH466,89-1190,3302,35000,31.7,33.0,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:39:13.579502,UNK C/S,58-0071,6637,1450,32.3,-83.6,KC-135R Stratotanker,,,,False,mode_s
afea51,2026-07-30 01:40:14.061285,UNK C/S,,1457,22675,35.444088,-105.753975,E-6B TACAMO,255,372,-917,False,mlat
ae080e,2026-07-30 01:40:14.061311,RCH5056,99-0168,2637,34000,42.869335,-102.847969,C-17A Globemaster,298,430,0,False,mlat
ae01cb,2026-07-30 01:40:14.061322,TOPCT35,62-4135,4553,29975,42.806442,-99.447868,RC-135 Rivet Joint,119,412,-128,False,adsb_icao
ae038c,2026-07-30 01:40:14.061364,UNK C/S,62-3573,7122,22975,32.238926,-83.848724,KC-135R Stratotanker,110,390,36,False,mlat
ae01d3,2026-07-30 01:40:14.061370,COBRA29,62-4129,7001,12450,40.192505,-83.41201,RC-135 Rivet Joint,274,301,-2112,False,adsb_icao
adfeb5,2026-07-30 01:40:14.061382,GORDO33,74-0787,3652,25025,39.091404,-80.350403,E-4B Nightwatch,93,380,,False,adsb_icao
ae07ab,2026-07-30 01:40:14.061397,RCH433,60-0331,0713,38000,47.556244,-70.53875,KC-135R Stratotanker,252,423,0,False,adsb_icao
ae04c4,2026-07-30 01:40:14.061409,UNK C/S,59-1475,0254,12600,51.698803,-0.140477,KC-135R Stratotanker,29,378,-1856,False,mlat
ae10bf,2026-07-30 01:40:14.061417,RCH313,01-0196,0641,1500,49.44191,7.685515,C-17A Globemaster,262,134,-768,False,adsb_icao
ae145b,2026-07-30 01:40:14.061431,RCH679,06-6157,0431,35000,35.925365,133.926254,C-17A Globemaster,58,436,0,False,mlat
ae04e4,2026-07-30 01:40:14.061445,UNK C/S,59-1469,7716,28000,26.4,50.7,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:40:14.061450,RCH441,10-0217,3265,34000,31.7,33.0,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:40:14.061454,UNK C/S,79-0001,5405,24025,28.1,48.5,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:40:14.061462,RCH466,89-1190,3302,35000,31.7,33.0,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:40:14.061473,UNK C/S,58-0071,6637,1425,32.4,-83.4,KC-135R Stratotanker,,,,False,mode_s
ae08cf,2026-07-30 01:41:14.431897,SITKA42,00-0185,0123,200,61.251755,-149.807312,C-17A Globemaster,79,151,832,False,adsb_icao
afea51,2026-07-30 01:41:14.431940,UNK C/S,,1457,21650,35.41914,-105.880356,E-6B TACAMO,259,402,-1125,False,mlat
ae080e,2026-07-30 01:41:14.431949,RCH5056,99-0168,2637,34000,42.936939,-102.997681,C-17A Globemaster,305,420,-73,False,mlat
ae01cb,2026-07-30 01:41:14.431958,TOPCT35,62-4135,4553,29975,42.749313,-99.313721,RC-135 Rivet Joint,120,414,-64,False,adsb_icao
ae038c,2026-07-30 01:41:14.431998,UNK C/S,62-3573,7122,23000,32.215298,-83.731583,KC-135R Stratotanker,103,341,53,False,mlat
ae01d3,2026-07-30 01:41:14.432003,COBRA29,62-4129,7001,10325,40.173744,-83.509636,RC-135 Rivet Joint,213,307,-832,False,adsb_icao
adfeb5,2026-07-30 01:41:14.432014,GORDO33,74-0787,3652,25000,39.083817,-80.213753,E-4B Nightwatch,94,383,128,False,adsb_icao
ae07ab,2026-07-30 01:41:14.432028,RCH433,60-0331,0713,38000,47.520573,-70.704765,KC-135R Stratotanker,252,425,0,False,adsb_icao
ae04c4,2026-07-30 01:41:14.432041,UNK C/S,59-1475,0254,10950,51.785404,-0.059824,KC-135R Stratotanker,30,368,-1664,False,mlat
ae10bf,2026-07-30 01:41:14.432048,RCH313,01-0196,0641,825,49.437057,7.630077,C-17A Globemaster,262,134,-768,False,adsb_icao
ae145b,2026-07-30 01:41:14.432059,RCH679,06-6157,0431,35000,35.992954,134.049942,C-17A Globemaster,55,461,0,False,mlat
ae04e4,2026-07-30 01:41:14.432072,UNK C/S,59-1469,7716,28025,26.3,50.9,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:41:14.432090,RCH441,10-0217,3265,34000,32.1,32.0,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:41:14.432095,UNK C/S,79-0001,5405,24025,28.1,48.5,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:41:14.432101,RCH466,89-1190,3302,35000,31.7,33.0,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:41:14.432110,UNK C/S,58-0071,6637,850,32.4,-83.4,KC-135R Stratotanker,,,,False,mode_s
ae08cf,2026-07-30 01:42:14.746411,SITKA42,00-0185,0123,1775,61.282608,-149.769455,C-17A Globemaster,332,187,1216,False,adsb_icao
afea51,2026-07-30 01:42:14.746457,UNK C/S,,1457,19325,35.393276,-106.004761,E-6B TACAMO,255,384,-2186,False,mlat
ae080e,2026-07-30 01:42:14.746466,RCH5056,99-0168,2637,34000,43.014629,-103.133347,C-17A Globemaster,308,452,77,False,mlat
ae01cb,2026-07-30 01:42:14.746475,TOPCT35,62-4135,4553,29975,42.688728,-99.176651,RC-135 Rivet Joint,121,415,64,False,adsb_icao
ae038c,2026-07-30 01:42:14.746519,UNK C/S,62-3573,7122,22975,32.18655,-83.615562,KC-135R Stratotanker,104,361,0,False,mlat
ae01d3,2026-07-30 01:42:14.746523,COBRA29,62-4129,7001,9975,40.100189,-83.568115,RC-135 Rivet Joint,210,305,0,False,adsb_icao
adfeb5,2026-07-30 01:42:14.746535,GORDO33,74-0787,3652,25025,39.075714,-80.075401,E-4B Nightwatch,94,382,0,False,adsb_icao
ae07ab,2026-07-30 01:42:14.746551,RCH433,60-0331,0713,38000,47.484352,-70.871956,KC-135R Stratotanker,252,425,0,False,adsb_icao
ae04c4,2026-07-30 01:42:14.746564,UNK C/S,59-1475,0254,10225,51.871784,0.022122,KC-135R Stratotanker,30,332,-1024,False,mlat
ae145b,2026-07-30 01:42:14.746578,RCH679,06-6157,0431,35000,36.062714,134.172714,C-17A Globemaster,53,440,0,False,mlat
ae04e4,2026-07-30 01:42:14.746592,UNK C/S,59-1469,7716,28000,26.6,50.4,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:42:14.746598,RCH441,10-0217,3265,34000,31.7,32.9,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:42:14.746603,UNK C/S,79-0001,5405,24000,28.6,48.0,E-3G AWACS,,,,False,mode_s
ae0443,2026-07-30 01:42:14.746608,UNK C/S,00-9001,Unavailable,Unavailable,40.4,-75.3,C-32 AIR FORCE TWO,,,,False,mode_s
ae07ce,2026-07-30 01:42:14.746614,RCH466,89-1190,3302,35000,33.6,33.1,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:42:14.746622,UNK C/S,58-0071,6637,375,32.2,-83.5,KC-135R Stratotanker,,,,False,mode_s
ae08cf,2026-07-30 01:43:15.136724,SITKA42,00-0185,0123,3125,61.337181,-149.826355,C-17A Globemaster,334,235,1600,False,adsb_icao
afea51,2026-07-30 01:43:15.136767,UNK C/S,,1457,17375,35.368084,-106.135811,E-6B TACAMO,256,369,-2055,False,mlat
ae080e,2026-07-30 01:43:15.136777,RCH5056,99-0168,2637,34000,43.088257,-103.274055,C-17A Globemaster,304,434,2,False,mlat
ae01cb,2026-07-30 01:43:15.136785,TOPCT35,62-4135,4553,29975,42.629234,-99.043533,RC-135 Rivet Joint,121,413,64,False,adsb_icao
ae01d3,2026-07-30 01:43:15.136826,COBRA29,62-4129,7001,9975,40.027176,-83.624939,RC-135 Rivet Joint,210,305,-64,False,adsb_icao
ae038c,2026-07-30 01:43:15.136831,UNK C/S,62-3573,7122,23000,32.16283,-83.505569,KC-135R Stratotanker,106,367,0,False,mlat
adfeb5,2026-07-30 01:43:15.136842,GORDO33,74-0787,3652,25000,39.067711,-79.939636,E-4B Nightwatch,94,382,64,False,adsb_icao
ae07ab,2026-07-30 01:43:15.136857,RCH433,60-0331,0713,38000,47.448257,-71.037186,KC-135R Stratotanker,252,424,64,False,adsb_icao
ae04c4,2026-07-30 01:43:15.136870,UNK C/S,59-1475,0254,9175,51.94743,0.092551,KC-135R Stratotanker,30,318,-1088,False,mlat
ae145b,2026-07-30 01:43:15.136884,RCH679,06-6157,0431,35000,36.1376,134.311066,C-17A Globemaster,56,451,0,False,mlat
ae04e4,2026-07-30 01:43:15.136898,UNK C/S,59-1469,7716,28000,26.7,50.0,KC-135R Stratotanker,,,,False,mode_s
ae4d6a,2026-07-30 01:43:15.136904,RCH441,10-0217,3265,34000,32.1,32.2,C-17A Globemaster,,,,False,mode_s
ae11e7,2026-07-30 01:43:15.136907,UNK C/S,79-0001,5405,23975,28.7,48.0,E-3G AWACS,,,,False,mode_s
ae07ce,2026-07-30 01:43:15.136913,RCH466,89-1190,3302,35000,31.7,32.9,C-17A Globemaster,,,,False,mode_s
ae0654,2026-07-30 01:43:15.136921,UNK C/S,58-0071,6637,1250,31.8,-83.5,KC-135R Stratotanker,,,,False,mode_s
ae08cf,2026-07-30 01:44:15.412072,SITKA42,00-0185,0123,3475,61.395309,-149.905899,C-17A Globemaster,307,249,-64,False,adsb_icao
afea51,2026-07-30 01:44:15.412135,UNK C/S,,1457,15850,35.345951,-106.254494,E-6B TACAMO,257,354,-1075,False,mlat
ae080e,2026-07-30 01:44:15.412143,RCH5056,99-0168,2637,34000,43.150009,-103.390053,C-17A Globemaster,305,434,18,False,mlat
ae01cb,2026-07-30 01:44:15.412152,TOPCT35,62-4135,4553,29975,42.569229,-98.9086,RC-135 Rivet Joint,121,415,64,False,adsb_icao
ae01d3,2026-07-30 01:44:15.412197,COBRA29,62-4129,7001,9200,39.953979,-83.681641,RC-135 Rivet Joint,210,300,-960,False,adsb_icao
ae038c,2026-07-30 01:44:15.412202,UNK C/S,62-3573,7122,23000,32.126194,-83.390793,KC-135R Stratotanker,107,359,0,False,mlat
adfeb5,2026-07-30 01:44:15.412212,GORDO33,74-0787,3652,25000,39.059509,-79.802299,E-4B Nightwatch,94,383,0,False,adsb_icao
